ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,DAYS_SINCE_LASTORDER,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Margen_Ganancia,Categoria_Ventas,Clasificacion_Compra,Estado_Pedido,NuevaColumna
10291,26,83.79,3,2178.54,08/09/2019,2360,Shipped,Trucks and Buses,96,S32_1268,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small,0.0,Pequeña,Distante,Completado,2178.54
10305,28,112.68,12,3155.04,13/10/2019,2326,Shipped,Trucks and Buses,96,S32_1268,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,Medium,0.0,Pequeña,Distante,Completado,3155.04
10313,27,87.64,6,2366.28,22/10/2019,2318,Shipped,Trucks and Buses,96,S32_1268,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Small,0.0,Pequeña,Distante,Completado,2366.28
10324,20,98.18,11,1963.6,05/11/2019,2305,Shipped,Trucks and Buses,96,S32_1268,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,Frick,Michael,Small,-1.1579429387005094e-16,Pequeña,Distante,Completado,1963.6000000000001
10335,44,107.87,1,4746.28,19/11/2019,2292,Shipped,Trucks and Buses,96,S32_1268,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,-1.91622639577296e-16,Pequeña,Distante,Completado,4746.280000000001
10348,42,152.07,3,6386.94,01/11/2019,2311,Shipped,Trucks and Buses,96,S32_1268,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Medium,0.0,Mediana,Distante,Completado,6386.94
10358,41,108.0,1,4428.0,10/12/2019,2273,Shipped,Trucks and Buses,96,S32_1268,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,0.0,Pequeña,Distante,Completado,4428.0
10371,26,155.54,1,4044.04,23/01/2020,2230,Shipped,Trucks and Buses,96,S32_1268,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,0.0,Pequeña,Distante,Completado,4044.04
10382,26,104.17,6,2708.42,17/02/2020,2206,Shipped,Trucks and Buses,96,S32_1268,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,0.0,Pequeña,Distante,Completado,2708.42
10411,26,111.72,1,2904.72,01/05/2020,2133,Shipped,Trucks and Buses,96,S32_1268,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,Fresnisre,Jean,Small,0.0,Pequeña,Distante,Completado,2904.72
10425,41,86.68,11,3553.88,31/05/2020,2104,In Process,Trucks and Buses,96,S32_1268,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium,0.0,Pequeña,Distante,En Proceso,3553.88
10107,20,92.9,8,1858.0,24/02/2018,2932,Shipped,Motorcycles,99,S32_1374,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small,0.0,Pequeña,Distante,Completado,1858.0
10120,22,111.88,6,2461.36,29/04/2018,2869,Shipped,Motorcycles,99,S32_1374,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,1.84754505999311e-16,Pequeña,Distante,Completado,2461.3599999999997
10133,23,114.87,1,2642.01,27/06/2018,2811,Shipped,Motorcycles,99,S32_1374,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,0.0,Pequeña,Distante,Completado,2642.01
10145,33,93.9,12,3098.7,25/08/2018,2753,Shipped,Motorcycles,99,S32_1374,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,Young,Julie,Medium,-1.4675423593328304e-16,Pequeña,Distante,Completado,3098.7000000000003
10168,28,115.87,7,3244.36,28/10/2018,2690,Shipped,Motorcycles,99,S32_1374,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Medium,0.0,Pequeña,Distante,Completado,3244.36
10188,44,98.89,7,4351.16,18/11/2018,2670,Shipped,Motorcycles,99,S32_1374,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium,0.0,Pequeña,Distante,Completado,4351.16
10210,46,79.91,5,3675.86,12/01/2019,2616,Shipped,Motorcycles,99,S32_1374,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,530-0003,Japan,Kentary,Mory,Medium,1.2371182550109742e-16,Pequeña,Distante,Completado,3675.8599999999997
10223,21,117.87,7,2475.27,20/02/2019,2578,Shipped,Motorcycles,99,S32_1374,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,0.0,Pequeña,Distante,Completado,2475.27
10235,41,101.89,1,4177.49,02/04/2019,2538,Shipped,Motorcycles,99,S32_1374,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,Medium,0.0,Pequeña,Distante,Completado,4177.49
10250,31,105.88,2,3282.28,11/05/2019,2500,Shipped,Motorcycles,99,S32_1374,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Medium,1.3854617853640275e-16,Pequeña,Distante,Completado,3282.2799999999997
10263,31,79.91,8,2477.21,28/06/2019,2453,Shipped,Motorcycles,99,S32_1374,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,Small,0.0,Pequeña,Distante,Completado,2477.21
10275,23,81.91,7,1883.93,23/07/2019,2429,Shipped,Motorcycles,99,S32_1374,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Small,1.2069114852634231e-16,Pequeña,Distante,Completado,1883.9299999999998
10285,37,98.89,12,3658.93,27/08/2019,2395,Shipped,Motorcycles,99,S32_1374,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,Medium,0.0,Pequeña,Distante,Completado,3658.93
10297,26,109.88,2,2856.88,16/09/2019,2376,Shipped,Motorcycles,99,S32_1374,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,Cassidy,Dean,Small,0.0,Pequeña,Distante,Completado,2856.88
10308,24,79.91,5,1917.84,15/10/2019,2348,Shipped,Motorcycles,99,S32_1374,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,Frick,Steve,Small,0.0,Pequeña,Distante,Completado,1917.84
10318,47,112.88,7,5305.36,02/11/2019,2331,Shipped,Motorcycles,99,S32_1374,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,Medium,0.0,Mediana,Distante,Completado,5305.36
10329,45,63.91,11,2875.95,15/11/2019,2319,Shipped,Motorcycles,99,S32_1374,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small,0.0,Pequeña,Distante,Completado,2875.95
10340,55,117.87,2,6482.85,24/11/2019,2311,Shipped,Motorcycles,99,S32_1374,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,8022,Spain,Saavedra,Eduardo,Medium,0.0,Mediana,Distante,Completado,6482.85
10353,46,81.17,5,3733.82,04/12/2019,2302,Shipped,Motorcycles,99,S32_1374,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,97561,USA,Lewis,Dan,Medium,0.0,Pequeña,Distante,Completado,3733.82
10363,50,131.53,2,6576.5,06/01/2020,2270,Shipped,Motorcycles,99,S32_1374,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,Medium,0.0,Mediana,Distante,Completado,6576.5
10375,37,171.71,3,6353.27,03/02/2020,2243,Shipped,Motorcycles,99,S32_1374,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium,0.0,Mediana,Distante,Completado,6353.27
10387,44,94.9,1,4175.6,02/03/2020,2216,Shipped,Motorcycles,99,S32_1374,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Medium,0.0,Pequeña,Distante,Completado,4175.6
10401,49,101.89,1,4992.61,03/04/2020,2185,On Hold,Motorcycles,99,S32_1374,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,Brown,William,Medium,0.0,Pequeña,Distante,En Proceso,4992.61
10416,45,105.88,2,4764.6,10/05/2020,2149,Shipped,Motorcycles,99,S32_1374,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Medium,1.9088584598348824e-16,Pequeña,Distante,Completado,4764.599999999999
10108,27,43.45,13,1173.15,03/03/2018,2949,Shipped,Motorcycles,40,S32_2206,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,1227 MM,Philippines,Cruz,Arnold,Small,0.0,Pequeña,Distante,Completado,1173.15
10122,31,44.66,17,1384.46,08/05/2018,2884,Shipped,Motorcycles,40,S32_2206,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,13008,France,Lebihan,Laurence,Small,1.642327517178048e-16,Pequeña,Distante,Completado,1384.4599999999998
10135,33,40.23,14,1327.59,02/07/2018,2830,Shipped,Motorcycles,40,S32_2206,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,0.0,Pequeña,Distante,Completado,1327.59
10145,31,35.8,1,1109.8,25/08/2018,2777,Shipped,Motorcycles,40,S32_2206,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,Young,Julie,Small,0.0,Pequeña,Distante,Completado,1109.8
10169,26,39.83,9,1035.58,04/11/2018,2707,Shipped,Motorcycles,40,S32_2206,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,0.0,Pequeña,Distante,Completado,1035.58
10180,34,45.46,4,1545.64,11/11/2018,2701,Shipped,Motorcycles,40,S32_2206,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,59000,France,Rance,Martine,Small,0.0,Pequeña,Distante,Completado,1545.64
10190,46,32.99,1,1517.54,19/11/2018,2694,Shipped,Motorcycles,40,S32_2206,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,-1.4983043309779781e-16,Pequeña,Distante,Completado,1517.5400000000002
10211,41,42.24,9,1731.84,15/01/2019,2638,Shipped,Motorcycles,40,S32_2206,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,Perrier,Dominique,Small,-1.3129023203253884e-16,Pequeña,Distante,Completado,1731.8400000000001
10224,43,39.43,2,1695.49,21/02/2019,2602,Shipped,Motorcycles,40,S32_2206,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,59000,France,Rance,Martine,Small,0.0,Pequeña,Distante,Completado,1695.49
10237,26,40.23,2,1045.98,05/04/2019,2560,Shipped,Motorcycles,40,S32_2206,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,Frick,Michael,Small,0.0,Pequeña,Distante,Completado,1045.98
10252,36,48.28,6,1738.08,26/05/2019,2510,Shipped,Motorcycles,40,S32_2206,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,Perrier,Dominique,Small,0.0,Pequeña,Distante,Completado,1738.08
10264,20,32.59,4,651.8,30/06/2019,2476,Shipped,Motorcycles,40,S32_2206,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Small,-1.7441981853577175e-16,Pequeña,Distante,Completado,651.8000000000001
10276,27,36.61,10,988.47,02/08/2019,2444,Shipped,Motorcycles,40,S32_2206,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Brickhaven,58339,USA,Barajas,Miguel,Small,0.0,Pequeña,Distante,Completado,988.47
10285,37,41.03,1,1518.11,27/08/2019,2420,Shipped,Motorcycles,40,S32_2206,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,Small,-1.497741767350403e-16,Pequeña,Distante,Completado,1518.1100000000001
10299,24,42.24,4,1013.76,30/09/2019,2387,Shipped,Motorcycles,40,S32_2206,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Small,0.0,Pequeña,Distante,Completado,1013.76
10310,36,43.05,17,1549.8,16/10/2019,2372,Shipped,Motorcycles,40,S32_2206,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,50739,Germany,Pfalzheim,Henriette,Small,0.0,Pequeña,Distante,Completado,1549.8
10319,29,38.22,5,1108.38,03/11/2019,2355,Shipped,Motorcycles,40,S32_2206,Microscale Inc.,2125551957,5290 North Pendale Street,NYC,10022,USA,Kuo,Kee,Small,2.051405433544741e-16,Pequeña,Distante,Completado,1108.3799999999999
10331,28,146.52,3,4102.56,17/11/2019,2342,Shipped,Motorcycles,40,S32_2206,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,Hernandez,Rosa,Medium,0.0,Pequeña,Distante,Completado,4102.56
10343,29,128.04,5,3713.16,24/11/2019,2336,Shipped,Motorcycles,40,S32_2206,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Medium,0.0,Pequeña,Distante,Completado,3713.16
10355,38,39.83,10,1513.54,07/12/2019,2324,Shipped,Motorcycles,40,S32_2206,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,0.0,Pequeña,Distante,Completado,1513.54
10364,48,48.28,1,2317.44,06/01/2020,2295,Shipped,Motorcycles,40,S32_2206,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,13008,France,Lebihan,Laurence,Small,0.0,Pequeña,Distante,Completado,2317.44
10378,40,82.46,1,3298.4,10/02/2020,2261,Shipped,Motorcycles,40,S32_2206,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,1.3786907315257826e-16,Pequeña,Distante,Completado,3298.3999999999996
10390,41,44.56,11,1826.96,04/03/2020,2239,Shipped,Motorcycles,40,S32_2206,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,0.0,Pequeña,Distante,Completado,1826.96
10403,30,40.23,2,1206.9,08/04/2020,2205,Shipped,Motorcycles,40,S32_2206,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Small,1.883947928106985e-16,Pequeña,Distante,Completado,1206.8999999999999
10104,35,47.62,11,1666.7,31/01/2018,3004,Shipped,Trucks and Buses,54,S32_2509,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,1.364214768364025e-16,Pequeña,Distante,Completado,1666.6999999999998
10114,28,55.73,2,1560.44,01/04/2018,2945,Shipped,Trucks and Buses,54,S32_2509,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,Small,1.457112580062239e-16,Pequeña,Distante,Completado,1560.4399999999998
10127,45,51.95,13,2337.75,03/06/2018,2883,Shipped,Trucks and Buses,54,S32_2509,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Small,0.0,Pequeña,Distante,Completado,2337.75
10141,24,45.99,7,1103.76,01/08/2018,2825,Shipped,Trucks and Buses,54,S32_2509,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,Small,0.0,Pequeña,Distante,Completado,1103.76
10151,41,63.85,5,2617.85,21/09/2018,2775,Shipped,Trucks and Buses,54,S32_2509,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,Koskitalo,Pirkko,Small,0.0,Pequeña,Distante,Completado,2617.85
10165,48,45.99,14,2207.52,22/10/2018,2745,Shipped,Trucks and Buses,54,S32_2509,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Small,0.0,Pequeña,Distante,Completado,2207.52
10175,50,63.31,3,3165.5,06/11/2018,2731,Shipped,Trucks and Buses,54,S32_2509,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,WX3 6FW,UK,Brown,Ann,Medium,0.0,Pequeña,Distante,Completado,3165.5
10184,33,62.77,8,2071.41,14/11/2018,2724,Shipped,Trucks and Buses,54,S32_2509,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,Roel,Jose Pedro,Small,-2.1953517212259484e-16,Pequeña,Distante,Completado,2071.4100000000003
10195,32,43.29,8,1385.28,25/11/2018,2714,Shipped,Trucks and Buses,54,S32_2509,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,Frick,Steve,Small,0.0,Pequeña,Distante,Completado,1385.28
10207,27,60.06,9,1621.62,09/12/2018,2701,Shipped,Trucks and Buses,54,S32_2509,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,Small,-1.4021390673723318e-16,Pequeña,Distante,Completado,1621.6200000000001
10219,35,55.19,4,1931.65,10/02/2019,2639,Shipped,Trucks and Buses,54,S32_2509,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Brisbane,94217,USA,Taylor,Sue,Small,1.1770956200307098e-16,Pequeña,Distante,Completado,1931.6499999999999
10229,23,54.11,3,1244.53,11/03/2019,2611,Shipped,Trucks and Buses,54,S32_2509,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,0.0,Pequeña,Distante,Completado,1244.53
10246,35,48.7,7,1704.5,05/05/2019,2557,Shipped,Trucks and Buses,54,S32_2509,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,0.0,Pequeña,Distante,Completado,1704.5
10259,40,43.83,6,1753.2,15/06/2019,2517,Shipped,Trucks and Buses,54,S32_2509,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,1.2969066589278578e-16,Pequeña,Distante,Completado,1753.1999999999998
10271,35,47.62,7,1666.7,20/07/2019,2483,Shipped,Trucks and Buses,54,S32_2509,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,1.364214768364025e-16,Pequeña,Distante,Completado,1666.6999999999998
10281,31,55.19,3,1710.89,19/08/2019,2454,Shipped,Trucks and Buses,54,S32_2509,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,Small,1.3289789258411238e-16,Pequeña,Distante,Completado,1710.8899999999999
10292,50,46.53,10,2326.5,08/09/2019,2435,Shipped,Trucks and Buses,54,S32_2509,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small,0.0,Pequeña,Distante,Completado,2326.5
10305,40,57.9,7,2316.0,13/10/2019,2401,Shipped,Trucks and Buses,54,S32_2509,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,Small,0.0,Pequeña,Distante,Completado,2316.0
10313,38,45.45,1,1727.1,22/10/2019,2393,Shipped,Trucks and Buses,54,S32_2509,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Small,-1.3165055610169188e-16,Pequeña,Distante,Completado,1727.1000000000001
10325,38,232.74,3,8844.12,05/11/2019,2380,Shipped,Trucks and Buses,54,S32_2509,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Large,0.0,Mediana,Distante,Completado,8844.12
10335,40,60.6,3,2424.0,19/11/2019,2367,Shipped,Trucks and Buses,54,S32_2509,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,0.0,Pequeña,Distante,Completado,2424.0
10349,33,46.53,1,1535.49,01/12/2019,2356,Shipped,Trucks and Buses,54,S32_2509,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Small,0.0,Pequeña,Distante,Completado,1535.49
10359,36,176.63,3,6358.68,15/12/2019,2343,Shipped,Trucks and Buses,54,S32_2509,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Medium,0.0,Mediana,Distante,Completado,6358.68
10371,20,66.47,2,1329.4,23/01/2020,2305,Shipped,Trucks and Buses,54,S32_2509,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,0.0,Pequeña,Distante,Completado,1329.4
10383,32,53.18,5,1701.76,22/02/2020,2276,Shipped,Trucks and Buses,54,S32_2509,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,0.0,Pequeña,Distante,Completado,1701.76
10394,36,62.77,3,2259.72,15/03/2020,2255,Shipped,Trucks and Buses,54,S32_2509,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,-2.0124057444571195e-16,Pequeña,Distante,Completado,2259.7200000000003
10412,19,48.7,7,925.3,03/05/2020,2207,Shipped,Trucks and Buses,54,S32_2509,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,-1.2286484137211286e-16,Pequeña,Distante,Completado,925.3000000000001
10425,11,43.83,6,482.13,31/05/2020,2180,In Process,Trucks and Buses,54,S32_2509,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Small,0.0,Pequeña,Distante,En Proceso,482.13
10104,49,65.87,4,3227.63,31/01/2018,3032,Shipped,Trains,62,S32_3207,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,0.0,Pequeña,Distante,Completado,3227.63
10116,27,63.38,1,1711.26,11/04/2018,2963,Shipped,Trains,62,S32_3207,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,Cartrain,Pascale,Small,0.0,Pequeña,Distante,Completado,1711.26
10127,29,70.84,6,2054.36,03/06/2018,2911,Shipped,Trains,62,S32_3207,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Small,0.0,Pequeña,Distante,Completado,2054.36
10142,42,74.57,16,3131.94,08/08/2018,2846,Shipped,Trains,62,S32_3207,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,1.451966994535221e-16,Pequeña,Distante,Completado,3131.9399999999996
10152,33,50.95,2,1681.35,25/09/2018,2799,Shipped,Trains,62,S32_3207,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,4101,Australia,Calaghan,Tony,Small,-1.3523280426040508e-16,Pequeña,Distante,Completado,1681.3500000000001
10165,44,53.44,7,2351.36,22/10/2018,2773,Shipped,Trains,62,S32_3207,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Small,1.9339758730541648e-16,Pequeña,Distante,Completado,2351.3599999999997
10176,22,64.0,6,1408.0,06/11/2018,2759,Shipped,Trains,62,S32_3207,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Small,0.0,Pequeña,Distante,Completado,1408.0
10184,48,50.95,1,2445.6,14/11/2018,2752,Shipped,Trains,62,S32_3207,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,Roel,Jose Pedro,Small,-1.8594510585805696e-16,Pequeña,Distante,Completado,2445.6000000000004
10195,33,54.68,1,1804.44,25/11/2018,2742,Shipped,Trains,62,S32_3207,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,Frick,Steve,Small,0.0,Pequeña,Distante,Completado,1804.44
10207,45,56.55,2,2544.75,09/12/2018,2729,Shipped,Trains,62,S32_3207,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,Small,0.0,Pequeña,Distante,Completado,2544.75
10220,20,52.82,6,1056.4,12/02/2019,2665,Shipped,Trains,62,S32_3207,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,Cassidy,Dean,Small,0.0,Pequeña,Distante,Completado,1056.4
10230,46,60.9,4,2801.4,15/03/2019,2635,Shipped,Trains,62,S32_3207,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,Keitel,Roland,Small,0.0,Pequeña,Distante,Completado,2801.4
10247,40,49.71,6,1988.4,05/05/2019,2585,Shipped,Trains,62,S32_3207,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,Small,0.0,Pequeña,Distante,Completado,1988.4
10272,45,64.63,6,2908.35,20/07/2019,2510,Shipped,Trains,62,S32_3207,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,Small,0.0,Pequeña,Distante,Completado,2908.35
10282,36,59.65,9,2147.4,20/08/2019,2480,Shipped,Trains,62,S32_3207,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,0.0,Pequeña,Distante,Completado,2147.4
10292,31,67.73,3,2099.63,08/09/2019,2462,Shipped,Trains,62,S32_3207,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small,0.0,Pequeña,Distante,Completado,2099.63
10306,46,50.33,17,2315.18,14/10/2019,2427,Shipped,Trains,62,S32_3207,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small,0.0,Pequeña,Distante,Completado,2315.18
10314,35,66.49,9,2327.15,22/10/2019,2420,Shipped,Trains,62,S32_3207,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small,1.9540955713489206e-16,Pequeña,Distante,Completado,2327.1499999999996
